markers/latitude,markers/longitude,markers/mcnt,markers/nb,markers/type,markers/tema,markers/kung,markers/irm1
37.5752221,127.0970926,,N,"dr', tema: 'kdr",,korea/kdr/kdra519hyu,691-5호 망우 독립유공자 묘역&nbsp;- 서광조 묘소
37.5941503,127.1099739,,N,"dr', tema: 'kdr",,korea/kdr/kdra519hyu,691-6호 망우 독립유공자 묘역&nbsp;- 서동일 묘소
37.5980613,127.1059154,,N,"dr', tema: 'kdr",,korea/kdr/kdra519hyu,691-7호 망우 독립유공자 묘역&nbsp;- 오재영 묘소
37.6648772,127.0281632,,N,"dr', tema: 'kdr",,korea/kdr/kdra521jhp,521호 서울 방학동 전형필 가옥
37.5709425,126.9722864,,N,"dr', tema: 'kdr",,korea/kdr/kdra524jsm,524호 조선말 큰사전 원고
37.5418475,127.0736931,,N,"dr', tema: 'kdr",,korea/kdr/kdra53ggd,53호 서울 건국대학교 구 서북학회회관
37.5472554,127.0966691,,N,"dr', tema: 'kdr",,korea/kdr/kdra53ggd,358호 서울 구의정수장 제1.2공장
37.550556,127.103333,,N,"dr', tema: 'kdr",,korea/kdr/kdra53ggd,658호 간호교과서
37.4926077,127.0051737,,N,"dr', tema: 'kdr",,korea/kdr/kdra546bb,546호 판사 법복
37.5739811,126.9779264,,N,"dr', tema: 'kdr",,korea/kdr/kdra549bg,549호 임시정부 법규
37.5909655,127.0435399,,N,"dr', tema: 'kdr",,korea/kdr/kdra552gbu,552-1호 공병우 세벌식 타자기
37.5579795,127.0459988,,N,"dr', tema: 'kdr",,korea/kdr/kdra558gsg,558호 아날로그 전자계산기 3호기
37.554722,127.046667,,N,"dr', tema: 'kdr",,korea/kdr/kdra558gsg,751호 서울 한양대학교 구 본관
37.575508,127.005531,,N,"dr', tema: 'kdr",,korea/kdr/kdra612ys,612호 프란체스카 여사 의복과 소품
37.4783656,127.011921,,N,"dr', tema: 'kdr",,korea/kdr/kdra664sus,664-1호 3.1독립선언서
37.484444,127.031667,,N,"dr', tema: 'kdr",,korea/kdr/kdra668js,668호 예수성교 누가복음전서
37.495556,126.956944,,N,"dr', tema: 'kdr",,korea/kdr/kdra675csg,675호 찬송가(UNION HYMNAL)
37.497778,127.003611,,N,"dr', tema: 'kdr",,korea/kdr/kdra733dh,733호 도화임본
37.5586499,126.9992512,,N,"dr', tema: 'kdr",,korea/kdr/kdra735dgd,735호 서울 동국대학교 구 본관(석조관)
37.595278,127.052778,,N,"dr', tema: 'kdr",,korea/kdr/kdra741ghd,741호 서울 경희대학교 본관
37.590556,127.027778,,N,"dr', tema: 'kdr",,korea/kdr/kdra794md,794호 4.19 혁명 부상자 명단(고려대학교 4.18 학생 의거)
37.5220658,127.1163653,,N,"dr', tema: 'kdr",,korea/kdr/kdra813md,813호 서윤복 제51회 보스턴 마라톤 대회 우승메달
37.591389,127.008056,,N,"dr', tema: 'kdr",,korea/kdr/kdra91daj,91호 서울 돈암장
37.604722,127.056389,,N,"dr', tema: 'kdr",,korea/kdr/kdra91daj,92호 서울 의릉 구 중앙정보부 강당
37.594167,127.021667,,N,"dr', tema: 'kdr",,korea/kdr/kdra91daj,134호 서울 동선동 권진규 아틀리에
37.5928708,127.0003349,,N,"dr', tema: 'kdr",,korea/kdr/kdra91daj,268호 서울 성북동 최순우 가옥
37.605556,127.041111,,N,"dr', tema: 'kdr",,korea/kdr/kdra91daj,384호 동덕여자의숙 태극기
37.598056,127.009167,,N,"dr', tema: 'kdr",,korea/kdr/kdra91daj,583호 서울 흥천사 대방
37.594167,126.993056,,N,"dr', tema: 'kdr",,korea/kdr/kdra91daj,655호 서울 성북동 한국순교복자성직수도회 구 본원
37.5944708,126.9966142,,N,"dr', tema: 'kdr",,korea/kdr/kdra91daj,768호 서울 보화각
37.579167,126.964444,,N,"dr', tema: 'kdr",,korea/kdr/kdra93bh,93호 서울 배화여자고등학교 생활관
37.578889,126.966944,,N,"dr', tema: 'kdr",,korea/kdr/kdra93bh,672호 서울 배화학원 캐롤라이나관
37.579444,126.965556,,N,"dr', tema: 'kdr",,korea/kdr/kdra93bh,673호 서울 배화여자고등학교 켐벨기념관
37.4774987,127.009479,,N,"dr', tema: 'kdr",,korea/kdr/kdrajgb,이왕직 아악부 정간보
37.4871956,126.7168088,,N,"dr', tema: 'kdr",,korea/kdr/kdrb,부평 미쓰비시 줄사택
37.4727994,126.6361563,,N,"dr', tema: 'kdr",,korea/kdr/kdrb,인천 구 조흥상회
37.4749234,126.6182119,,N,"dr', tema: 'kdr",,korea/kdr/kdrb246ghc,246호 인천 선린동 공화춘
37.4728222,126.6205712,,N,"dr', tema: 'kdr",,korea/kdr/kdrb246ghc,248호 구 일본우선주식회사 인천지점
37.4740412,126.6213704,,N,"dr', tema: 'kdr",,korea/kdr/kdrb246ghc,249호 구 인천부 청사
37.476883,126.624008,,N,"dr', tema: 'kdr",,korea/kdr/kdrb246ghc,427호 인천 제물포고등학교 강당
37.4738746,126.6205394,,N,"dr', tema: 'kdr",,korea/kdr/kdrb246ghc,567호 인천 구 대화조 사무소
37.468528,126.623139,,N,"dr', tema: 'kdr",,korea/kdr/kdrb246ghc,569호 인천 세관 구 창고와 부속동
37.4495285,126.6575314,,N,"dr', tema: 'kdr",,korea/kdr/kdrb247uj,247호 대한민국 수준원점
37.438111,126.6559482,,N,"dr', tema: 'kdr",,korea/kdr/kdrb247uj,800-1호 한글점자 「훈맹정음」 제작 및 보급 유물
37.748889,126.487778,,N,"dr', tema: 'kdr",,korea/kdr/kdrb705srd,705호 대한성공회 강화성당 제대 및 세례대
37.898803,127.1976931,,N,"dr', tema: 'kdr",,korea/kdr/kdrc271sd,271호 구 포천성당
37.9434212,127.2336763,,N,"dr', tema: 'kdr",,korea/kdr/kdrc271sd,578호 포천 방어벙커
37.6822688,126.7705018,,N,"dr', tema: 'kdr",,korea/kdr/kdrc294ys,294호 고양 구 일산역사
37.602222,126.816667,,N,"dr', tema: 'kdr",,korea/kdr/kdrc294ys,455호 고양 행주성당
37.663611,126.94,,N,"dr', tema: 'kdr",,korea/kdr/kdrc294ys,592호 고양 흥국사 대방
37.59375,126.829194,,N,"dr', tema: 'kdr",,korea/kdr/kdrc294ys,599호 고양 행주수위관측소
37.468889,126.834167,,N,"dr', tema: 'kdr",,korea/kdr/kdrc294ys,615호 색복 장려 깃발
37.635833,126.976389,,N,"dr', tema: 'kdr",,korea/kdr/kdrc294ys,649호 고양 대성암 아미타삼존괘불도
37.5427849,127.2523745,,N,"dr', tema: 'kdr",,korea/kdr/kdrc295pdy,295호 남양주 구 팔당역
37.684167,127.0975,,N,"dr', tema: 'kdr",,korea/kdr/kdrc295pdy,471호 남양주 흥국사 대방
37.7470924,127.1838222,,N,"dr', tema: 'kdr",,korea/kdr/kdrc295pdy,522호 남양주 봉선사 큰법당
37.535278,127.262778,,N,"dr', tema: 'kdr",,korea/kdr/kdrc295pdy,593호 남양주 고안수위관측소
37.437307,127.6883723,,N,"dr', tema: 'kdr",,korea/kdr/kdrc296gdy,296호 양평 구 구둔역
37.474833,127.635239,,N,"dr', tema: 'kdr",,korea/kdr/kdrc296gdy,594호 양평 지평양조장
37.530514,127.368889,,N,"dr', tema: 'kdr",,korea/kdr/kdrc296gdy,608호 여운형 혈의
37.5454472,127.2061245,,N,"dr', tema: 'kdr",,korea/kdr/kdrc383tgg,383호 미 해병대원 버스비어(A.W.Busbea) 기증 태극기
37.393889,127.608056,,N,"dr', tema: 'kdr",,korea/kdr/kdrc399sbc,399호 상주의용소방대 소방차
37.3011693,127.1200581,,N,"dr', tema: 'kdr",,korea/kdr/kdrc404go,404호 용인 장욱진 가옥
37.2250792,127.0819038,,N,"dr', tema: 'kdr",,korea/kdr/kdrc404go,563호 삼성전자 64K DRAM
37.153611,127.280556,,N,"dr', tema: 'kdr",,korea/kdr/kdrc404go,708호 용인 고초골 공소
37.313889,126.951111,,N,"dr', tema: 'kdr",,korea/kdr/kdrc417psh,417호 파시형 증기기관차 23호
38.101111,127.073611,,N,"dr', tema: 'kdr",,korea/kdr/kdrc45gst,45호 연천역 급수탑
38.022778,126.994167,,N,"dr', tema: 'kdr",,korea/kdr/kdrc45gst,408호 연천 유엔군 화장장 시설
37.3189718,127.1282434,,N,"dr', tema: 'kdr",,korea/kdr/kdrc479up,479호 홍난파 동요 악보 원판
37.4313188,127.0199318,,N,"dr', tema: 'kdr",,korea/kdr/kdrc487jhs,487호 부채를 든 자화상
37.391701,127.0543499,,N,"dr', tema: 'kdr",,korea/kdr/kdrc528jr,528-2호 국문정리
37.5081741,126.7424755,,N,"dr', tema: 'kdr",,korea/kdr/kdrc537usi,537호 토끼와 원숭이
37.005833,127.274444,,N,"dr', tema: 'kdr",,korea/kdr/kdrc538uh,709호 구 안성군청
37.3220659,126.7795638,,N,"dr', tema: 'kdr",,korea/kdr/kdrc538uh,538-2호 고바우 영감 원화
37.1485276,127.2590029,,N,"dr', tema: 'kdr",,korea/kdr/kdrc538uh,안성 성 김대건 안드레아 신부 기념성당
37.508169,126.742467,,N,"dr', tema: 'kdr",,korea/kdr/kdrc539uh,539호 엄마찾아 삼만리 원화
37.629639,126.70825,,N,"dr', tema: 'kdr",,korea/kdr/kdrc542sd,542호 구 김포성당
37.4380035,127.0057983,,N,"dr', tema: 'kdr",,korea/kdr/kdrc555ym,555호 통일벼 유물
37.424167,126.979444,,N,"dr', tema: 'kdr",,korea/kdr/kdrc555ym,730호 일제 주요감시대상 인물카드
37.2105213,127.3523607,,N,"dr', tema: 'kdr",,korea/kdr/kdrc560njg,560호 금성 냉장고 GR-120
37.271389,127.013333,,N,"dr', tema: 'kdr",,korea/kdr/kdrc597mhu,597호 구 수원문화원
37.271667,127.013333,,N,"dr', tema: 'kdr",,korea/kdr/kdrc597mhu,598호 구 수원시청사
37.2747562,127.0095798,,N,"dr', tema: 'kdr",,korea/kdr/kdrc597mhu,688호 경기도청사 구관
37.282222,127.007222,,N,"dr', tema: 'kdr",,korea/kdr/kdrc597mhu,689호 경기도지사 구 관사
37.2781714,127.0528149,,N,"dr', tema: 'kdr",,korea/kdr/kdrc597mhu,697호 수원 구 소화(小花)초등학교
37.272222,127.014444,,N,"dr', tema: 'kdr",,korea/kdr/kdrc597mhu,698호 수원 구 부국원
37.265833,126.999722,,N,"dr', tema: 'kdr",,korea/kdr/kdrc597mhu,780호 수원역 급수탑
37.31425,127.398194,,N,"dr', tema: 'kdr",,korea/kdr/kdrc657gm,657호 이천 수광리 오름가마
37.8991699,126.6905506,,N,"dr', tema: 'kdr",,korea/kdr/kdrc76sms,76호 파주 구 장단면사무소
37.7198756,126.6916854,,N,"dr', tema: 'kdr",,korea/kdr/kdrc76sms,344호 검사와 여선생
37.946944,126.933611,,N,"dr', tema: 'kdr",,korea/kdr/kdrc76sms,407호 파주 영국군 설마리전투비
37.753056,126.747222,,N,"dr', tema: 'kdr",,korea/kdr/kdrc76sms,729호 파주 구 교하면사무소
37.905003,126.6875506,,N,"dr', tema: 'kdr",,korea/kdr/kdrc77jdy,77호 파주 경의선 구 장단역 터
37.8904884,126.7368039,,N,"dr', tema: 'kdr",,korea/kdr/kdrc77jdy,78호 경의선 장단역 증기기관차
37.903611,126.696944,,N,"dr', tema: 'kdr",,korea/kdr/kdrc77jdy,79호 파주 경의선 장단역 죽음의 다리
36.326667,127.420833,,N,"dr', tema: 'kdr",,korea/kdr/kdrd18dc,18호 대전 충청남도청 구 본관
36.326667,127.427222,,N,"dr', tema: 'kdr",,korea/kdr/kdrd18dc,100호 대전 국립농산물품질관리원 구 충청지원
36.3211817,127.4230685,,N,"dr', tema: 'kdr",,korea/kdr/kdrd18dc,101호 대전 충청남도청 구 관사 1.2.5.6호와 부속창고
36.3232014,127.4302829,,N,"dr', tema: 'kdr",,korea/kdr/kdrd18dc,377호 대전 대흥동 일.양 절충식 가옥
36.326667,127.425278,,N,"dr', tema: 'kdr",,korea/kdr/kdrd18dc,643호 대전 대흥동성당
36.316667,127.416111,,N,"dr', tema: 'kdr",,korea/kdr/kdrd18dc,736호 대전 충남대학교 구 문리과대학
36.328212,127.4215412,,N,"dr', tema: 'kdr",,korea/kdr/kdrd18dc,대전 구 충청남도 경찰청 상무관
36.3303935,127.4311472,,N,"dr', tema: 'kdr",,korea/kdr/kdrd19su,19호 구 산업은행 대전지점
36.3295869,127.4331848,,N,"dr', tema: 'kdr",,korea/kdr/kdrd19su,20호 구 조흥은행 대전지점
36.3255711,127.4354743,,N,"dr', tema: 'kdr",,korea/kdr/kdrd19su,98호 구 동양척식회사 대전지점
36.3235206,127.4391948,,N,"dr', tema: 'kdr",,korea/kdr/kdrd19su,99호 한국전력공사 대전보급소
36.3372721,127.4377521,,N,"dr', tema: 'kdr",,korea/kdr/kdrd19su,168호 구 철도청 대전지역사무소 보급창고 3호
36.4212185,127.3420543,,N,"dr', tema: 'kdr",,korea/kdr/kdrd331brg,331호 대전 수운교 봉령각
36.3700886,127.3035685,,N,"dr', tema: 'kdr",,korea/kdr/kdrd415ggc,415호 미카형 증기기관차 129호(미카3-129호)
36.3776132,127.3693906,,N,"dr', tema: 'kdr",,korea/kdr/kdrd415ggc,551호 압사기
36.38,127.360833,,N,"dr', tema: 'kdr",,korea/kdr/kdrd603jjd,603호 조선지질도
36.3564464,127.4588955,,N,"dr', tema: 'kdr",,korea/kdr/kdrd783yg,"783호 대전 육교(상, 하행선)"
36.598056,127.299722,,N,"dr', tema: 'kdr",,korea/kdr/kdre754js,754호 세종 구 산일제사 공장
36.5305894,127.3696865,,N,"dr', tema: 'kdr",,korea/kdr/kdre754js,784호 세종 부강성당
36.161136,127.018219,,N,"dr', tema: 'kdr",,korea/kdr/kdrf10yb,10호 강경 구 연수당 건재 약방
36.164722,127.013889,,N,"dr', tema: 'kdr",,korea/kdr/kdrf10yb,42호 구 강경성결교회 예배당
36.211944,127.200278,,N,"dr', tema: 'kdr",,korea/kdr/kdrf10yb,48호 논산 연산역 급수탑
36.16125,127.019139,,N,"dr', tema: 'kdr",,korea/kdr/kdrf10yb,60호 강경 중앙초등학교 강당
36.160833,127.023056,,N,"dr', tema: 'kdr",,korea/kdr/kdrf10yb,322호 구 강경공립상업학교 관사
36.160833,127.014444,,N,"dr', tema: 'kdr",,korea/kdr/kdrf10yb,323호 구 강경노동조합
36.162222,127.015,,N,"dr', tema: 'kdr",,korea/kdr/kdrf10yb,324호 구 한일은행 강경지점
36.1570295,127.0120942,,N,"dr', tema: 'kdr",,korea/kdr/kdrf10yb,337호 강경 화교학교 교사와 사택
36.162222,127.011944,,N,"dr', tema: 'kdr",,korea/kdr/kdrf10yb,601호 강경 갑문
36.150203,127.015303,,N,"dr', tema: 'kdr",,korea/kdr/kdrf10yb,602호 강경 채운산배수지
36.160556,127.016667,,N,"dr', tema: 'kdr",,korea/kdr/kdrf10yb,650호 강경성당
36.4671044,127.1248929,,N,"dr', tema: 'kdr",,korea/kdr/kdrf232cg,232호 공주 금강철교
36.4494583,127.1265074,,N,"dr', tema: 'kdr",,korea/kdr/kdrf232cg,233호 공주 중학동 구 선교사 가옥
36.454444,127.122222,,N,"dr', tema: 'kdr",,korea/kdr/kdrf232cg,443호 구 공주읍사무소
36.450953,127.1227584,,N,"dr', tema: 'kdr",,korea/kdr/kdrf232cg,472호 공주 제일교회
36.335139,127.18225,,N,"dr', tema: 'kdr",,korea/kdr/kdrf232cg,620호 공주 신원사 소림원 석고미륵여래입상
36.607561,126.6677844,,N,"dr', tema: 'kdr",,korea/kdr/kdrf272gd,272호 홍성고등학교 강당
36.2844345,126.7170127,,N,"dr', tema: 'kdr",,korea/kdr/kdrf280dj,280호 부여 반교마을 옛 담장
36.2774167,126.9093355,,N,"dr', tema: 'kdr",,korea/kdr/kdrf280dj,339호 부여 신동엽 가옥 터
36.2149702,126.7567473,,N,"dr', tema: 'kdr",,korea/kdr/kdrf280dj,364호 부여 구 홍산저포조합 본점
36.445833,126.590556,,N,"dr', tema: 'kdr",,korea/kdr/kdrf305csy,305호 보령 청소역
36.787778,126.455278,,N,"dr', tema: 'kdr",,korea/kdr/kdrf321sd,321호 서산 동문동성당
36.793889,126.504167,,N,"dr', tema: 'kdr",,korea/kdr/kdrf321sd,338호 서산 동문동성당 상홍리공소
36.783333,127.223056,,N,"dr', tema: 'kdr",,korea/kdr/kdrf385mp,385호 태극기 목판
36.1251255,127.4883321,,N,"dr', tema: 'kdr",,korea/kdr/kdrf436atn,436호 금산위성통신 제1지구국 안테나설비
36.18,127.353333,,N,"dr', tema: 'kdr",,korea/kdr/kdrf436atn,682호 천주교 진산 성지성당
36.808889,127.190556,,N,"dr', tema: 'kdr",,korea/kdr/kdrf437uj,437호 광복전후기 우체통
36.6676196,126.621544,,N,"dr', tema: 'kdr",,korea/kdr/kdrf473mgt,473호 예산 수덕사 만공탑
36.690278,126.860556,,N,"dr', tema: 'kdr",,korea/kdr/kdrf473mgt,627호 예산 향천사 괘불도 및 오여래.사보살.팔금강도
36.0083358,126.6957871,,N,"dr', tema: 'kdr",,korea/kdr/kdrf591cg,591호 서천 구 장항미곡창고
36.153802,126.6882934,,N,"dr', tema: 'kdr",,korea/kdr/kdrf591cg,서천 판교 근대역사문화공간
37.040589,126.4541622,,N,"dr', tema: 'kdr",,korea/kdr/kdrf692ebc,692호 당진 소난지도 의병총
36.7562773,126.2974393,,N,"dr', tema: 'kdr",,korea/kdr/kdrf704ho,704호 태안 동문리 근대한옥
36.15381,126.6883025,,N,"dr', tema: 'kdr",,korea/kdr/kdrf819gg,819호 서천 판교 근대문화역사공간
36.1557399,126.6889781,,N,"dr', tema: 'kdr",,korea/kdr/kdrf819gg,819-1호 서천 판교 구 동일정미소
36.1556139,126.6895043,,N,"dr', tema: 'kdr",,korea/kdr/kdrf819gg,819-3호 서천 판교 근대상가주택 1
36.1544439,126.6892999,,N,"dr', tema: 'kdr",,korea/kdr/kdrf819gg,819-4호 서천 판교 구 삼화정미소(오방앗간)
36.1543757,126.6884947,,N,"dr', tema: 'kdr",,korea/kdr/kdrf819gg,819-5호 서천 판교 근대상가주택 2
36.1543617,126.6887805,,N,"dr', tema: 'kdr",,korea/kdr/kdrf819gg,819-6호 서천 판교 구 중대본부
36.8084392,127.0329353,,N,"dr', tema: 'kdr",,korea/kdr/kdrfhcs,일제강점기 이충무공 묘소 보존과 현충사 중건 민족성금 편지 및 자료
36.810556,127.794167,,N,"dr', tema: 'kdr",,korea/kdr/kdrg144gs,144호 괴산군수 관사
36.796958,127.783514,,N,"dr', tema: 'kdr",,korea/kdr/kdrg144gs,354호 괴산중학교 구 본관
36.914444,127.550833,,N,"dr', tema: 'kdr",,korea/kdr/kdrg320ym,320호 국가표준 도량형 유물
37.0904922,127.650196,,N,"dr', tema: 'kdr",,korea/kdr/kdrg320ym,556호 전기로
36.9706845,127.465252,,N,"dr', tema: 'kdr",,korea/kdr/kdrg320ym,호열자병예방주의서
36.5834034,127.5250252,,N,"dr', tema: 'kdr",,korea/kdr/kdrg411hgg,411호 국산 1호 항공기 부활
36.211944,127.995278,,N,"dr', tema: 'kdr",,korea/kdr/kdrg47gst,47호 영동 추풍령역 급수탑
36.215278,127.879722,,N,"dr', tema: 'kdr",,korea/kdr/kdrg47gst,59호 영동 노근리 쌍굴다리
36.2369772,127.7211078,,N,"dr', tema: 'kdr",,korea/kdr/kdrg47gst,297호 영동 심천역
37.128056,128.206944,,N,"dr', tema: 'kdr",,korea/kdr/kdrg56yus,56호 대한통운 제천영업소
37.136639,128.207047,,N,"dr', tema: 'kdr",,korea/kdr/kdrg56yus,65호 제천 엽연초생산조합 구 사옥
37.1369359,128.2064552,,N,"dr', tema: 'kdr",,korea/kdr/kdrg56yus,273호 제천 엽연초수납 취급소
37.099167,128.086389,,N,"dr', tema: 'kdr",,korea/kdr/kdrg661yis,661호 의병장 유인석 심의
36.970278,127.934722,,N,"dr', tema: 'kdr",,korea/kdr/kdrg683cj,683호 구 조선식산은행 충주지점
36.653333,127.490556,,N,"dr', tema: 'kdr",,korea/kdr/kdrg6ds,6호 청주 대성고등학교 본관
36.636111,127.493611,,N,"dr', tema: 'kdr",,korea/kdr/kdrg6ds,9호 청주 문화동 일.양 절충식 가옥
36.6353586,127.4914746,,N,"dr', tema: 'kdr",,korea/kdr/kdrg6ds,55호 청주 충청북도청 본관
36.641892,127.4847226,,N,"dr', tema: 'kdr",,korea/kdr/kdrg6ds,350호 구 청주공립보통학교 강당
36.6436758,127.4925589,,N,"dr', tema: 'kdr",,korea/kdr/kdrg6ds,351호 청주 대성여자중학교 강당
36.6346865,127.4909289,,N,"dr', tema: 'kdr",,korea/kdr/kdrg6ds,352호 청주 구 충북산업장려관
36.637222,127.495556,,N,"dr', tema: 'kdr",,korea/kdr/kdrg6ds,353호 청주 충청북도지사 구 관사
36.6333799,127.4955891,,N,"dr', tema: 'kdr",,korea/kdr/kdrg6ds,355호 청주 동부배수지 제수변실
36.305,127.571111,,N,"dr', tema: 'kdr",,korea/kdr/kdrg7sd,7호 옥천성당
36.3136873,127.5768685,,N,"dr', tema: 'kdr",,korea/kdr/kdrg7sd,57호 옥천 죽향초등학교 구 교사
36.852613,127.445062,,N,"dr', tema: 'kdr",,korea/kdr/kdrg8sd,8호 대한성공회 진천성당
36.908056,127.508611,,N,"dr', tema: 'kdr",,korea/kdr/kdrg8sd,58호 진천 덕산양조장
35.180928,129.199931,,N,"dr', tema: 'kdr",,korea/kdr/kdrj302sjy,302호 부산 송정역
35.106111,129.032778,,N,"dr', tema: 'kdr",,korea/kdr/kdrj327bsj,327호 부산 복병산배수지
35.103333,129.030556,,N,"dr', tema: 'kdr",,korea/kdr/kdrj327bsj,573호 대한성공회 부산주교좌성당
35.114722,129.012778,,N,"dr', tema: 'kdr",,korea/kdr/kdrj328gn,328호 부산 구 경남상업고등학교 본관
35.099444,129.023056,,N,"dr', tema: 'kdr",,korea/kdr/kdrj328gn,329호 부산 구 남선전기 사옥
35.1216057,129.0200197,,N,"dr', tema: 'kdr",,korea/kdr/kdrj328gn,568호 부산 경남고등학교 덕형관
35.1256654,129.0427218,,N,"dr', tema: 'kdr",,korea/kdr/kdrj330go,330호 부산 수정동 일본식 가옥
35.1218015,129.0418077,,N,"dr', tema: 'kdr",,korea/kdr/kdrj330go,349호 부산 초량동 일본식 가옥
35.116331,129.038603,,N,"dr', tema: 'kdr",,korea/kdr/kdrj330go,647호 부산 구 백제병원
35.1354473,129.0540969,,N,"dr', tema: 'kdr",,korea/kdr/kdrj330go,781호 구 부산나병원기념비
35.127394,129.096064,,N,"dr', tema: 'kdr",,korea/kdr/kdrj359gu,359호 부산 재한유엔기념공원
35.125556,129.069444,,N,"dr', tema: 'kdr",,korea/kdr/kdrj359gu,715호 부산 우암동 소막마을 주택
35.183472,129.044667,,N,"dr', tema: 'kdr",,korea/kdr/kdrj376suj,376호 부산 구 성지곡수원지
35.1597805,129.0454503,,N,"dr', tema: 'kdr",,korea/kdr/kdrj376suj,416호 디젤전기기관차 2001호
35.231489,129.080278,,N,"dr', tema: 'kdr",,korea/kdr/kdrj641bsd,641호 부산대학교 구 본관
35.230556,129.0825,,N,"dr', tema: 'kdr",,korea/kdr/kdrj641bsd,642호 부산대학교 무지개문 및 구 수위실
35.1977631,129.0899643,,N,"dr', tema: 'kdr",,korea/kdr/kdrj753ys,753호 부산 구 동래역사
35.591389,129.089444,,N,"dr', tema: 'kdr",,korea/kdr/kdrk102sms,102호 울산 구 상북면사무소
35.569944,129.115417,,N,"dr', tema: 'kdr",,korea/kdr/kdrk102sms,103호 울산 언양성당과 사제관
35.4192443,129.2825603,,N,"dr', tema: 'kdr",,korea/kdr/kdrk102sms,105호 울산 남창역사
35.553889,129.275,,N,"dr', tema: 'kdr",,korea/kdr/kdrk104shg,104호 울산 구 삼호교
35.5271503,129.3087553,,N,"dr', tema: 'kdr",,korea/kdr/kdrk104shg,박상진 의사 옥중 편지 및 상덕태상회 청구서
35.492889,129.442972,,N,"dr', tema: 'kdr",,korea/kdr/kdrk106dt,106호 울산 울기등대 구 등탑
35.574817,129.347053,,N,"dr', tema: 'kdr",,korea/kdr/kdrk611eb,611호 최현배 의복
35.386056,128.475222,,N,"dr', tema: 'kdr",,korea/kdr/kdrl145cg,145호 창녕 남지철교
35.4425865,127.8480589,,N,"dr', tema: 'kdr",,korea/kdr/kdrl148ho,148호 산청 특리 근대 한옥
35.3823636,128.0083831,,N,"dr', tema: 'kdr",,korea/kdr/kdrl148ho,260호 산청 단계마을 옛 담장
35.2741546,127.9379241,,N,"dr', tema: 'kdr",,korea/kdr/kdrl148ho,281호 산청 남사마을 옛 담장
35.153417,128.660122,,N,"dr', tema: 'kdr",,korea/kdr/kdrl192jhy,192호 진해역
35.2285628,128.601269,,N,"dr', tema: 'kdr",,korea/kdr/kdrl192jhy,199호 마산 봉암수원지
35.298889,128.6275,,N,"dr', tema: 'kdr",,korea/kdr/kdrl192jhy,200호 창원 소답동 김종영 생가
35.1439355,128.6582631,,N,"dr', tema: 'kdr",,korea/kdr/kdrl192jhy,463호 백두산함 돛대
35.2056171,128.5690342,,N,"dr', tema: 'kdr",,korea/kdr/kdrl192jhy,774-1호 대한민국임시정부 이교재 위임장 및 상해격발
35.1530382,128.6595513,,N,"dr', tema: 'kdr",,korea/kdr/kdrl192jhy,진해 구 태백여인숙
35.1532058,128.6605696,,N,"dr', tema: 'kdr",,korea/kdr/kdrl192jhy,진해 근대역사문화공간
35.1507614,128.6589128,,N,"dr', tema: 'kdr",,korea/kdr/kdrl192jhy,진해 대흥동 근대상가주택
35.1522783,128.659847,,N,"dr', tema: 'kdr",,korea/kdr/kdrl192jhy,진해 보태가
35.1514238,128.6595817,,N,"dr', tema: 'kdr",,korea/kdr/kdrl192jhy,진해 송학동 근대상가주택
35.1490488,128.6588027,,N,"dr', tema: 'kdr",,korea/kdr/kdrl192jhy,진해 육각집
35.1497532,128.660923,,N,"dr', tema: 'kdr",,korea/kdr/kdrl192jhy,진해 일광세탁
35.1521306,128.6601684,,N,"dr', tema: 'kdr",,korea/kdr/kdrl192jhy,진해 화천동 근대상가주택
35.1474524,128.661315,,N,"dr', tema: 'kdr",,korea/kdr/kdrl192jhy,진해 황해당인판사
35.149875,128.6589996,,N,"dr', tema: 'kdr",,korea/kdr/kdrl192jhy,진해 흑백다방
35.1465128,128.6614074,,N,"dr', tema: 'kdr",,korea/kdr/kdrl193buj,193호 구 진해해군통제부 병원장 사택
35.1543486,128.6418182,,N,"dr', tema: 'kdr",,korea/kdr/kdrl193buj,194호 구 진해요항부 사령부
35.1505813,128.6304279,,N,"dr', tema: 'kdr",,korea/kdr/kdrl193buj,195호 구 진해방비대 사령부
35.1480207,128.5619846,,N,"dr', tema: 'kdr",,korea/kdr/kdrl193buj,197호 구 진해요항부 병원
35.184367,128.560531,,N,"dr', tema: 'kdr",,korea/kdr/kdrl193buj,198호 구 마산헌병 분견대
35.6674598,127.9111614,,N,"dr', tema: 'kdr",,korea/kdr/kdrl203go,203호 거창 정장리 양식 가옥
35.7632745,127.8374391,,N,"dr', tema: 'kdr",,korea/kdr/kdrl203go,259호 거창 황산마을 옛 담장
35.6862665,127.9119792,,N,"dr', tema: 'kdr",,korea/kdr/kdrl203go,572호 거창 구 자생의원
34.9241088,127.8758339,,N,"dr', tema: 'kdr",,korea/kdr/kdrl234hcj,234호 남해 덕신리 하천재
34.9489426,128.1923401,,N,"dr', tema: 'kdr",,korea/kdr/kdrl258dj,258호 고성 학동마을 옛 담장
34.7739308,128.6386871,,N,"dr', tema: 'kdr",,korea/kdr/kdrl277go,277호 거제 학동 진석중 가옥
34.851497,128.591942,,N,"dr', tema: 'kdr",,korea/kdr/kdrl277go,356호 거제초등학교 본관
